isDGA,domain,host,subclass
legit,zennolab,zennolab.com,legit
legit,raininghotcoupons,raininghotcoupons.com,legit
legit,computerhope,computerhope.com,legit
legit,rubensfan,rubensfan.de,legit
legit,baldur-garten,baldur-garten.at,legit
legit,ausforex,ausforex.com,alexa
legit,spbu,spbu.ru,alexa
legit,josepvinaixa,josepvinaixa.com,legit
legit,greystripe,greystripe.com,legit
legit,easyviaggio,easyviaggio.com,legit
legit,iprospect,iprospect.com.au,legit
legit,tvb,tvb.com,alexa
legit,sodimac,sodimac.cl,alexa
legit,coolspotters,coolspotters.com,legit
legit,ciqy,ciqy.com,alexa
legit,allianz,allianz.co,legit
legit,leporno,leporno.org,legit
legit,deraktionaer,deraktionaer.de,legit
legit,itslive,itslive.com,legit
legit,profiresearch,profiresearch.net,legit
legit,independent24,independent24.tv,legit
legit,pilotonline,pilotonline.com,legit
legit,erotown,erotown.com,legit
legit,thelocal,thelocal.at,legit
legit,wolfram,wolfram.org,legit
legit,pkgarments,pkgarments.com,legit
legit,rooletka,rooletka.ru,legit
legit,harianjogja,harianjogja.com,legit
legit,lyonnaise-des-eaux,lyonnaise-des-eaux.fr,legit
legit,nzw,nzw.cn,alexa
legit,meteoweb,meteoweb.eu,alexa
legit,craigslist,craigslist.gr,legit
legit,javaneparsi,javaneparsi.com,legit
legit,vivareal,vivareal.com.br,legit
legit,scripts,scripts.com,legit
legit,ottoversand,ottoversand.at,alexa
legit,giustizia,giustizia.toscana.it,legit
legit,ryusoku,ryusoku.com,alexa
legit,rtlklub,rtlklub.hu,alexa
legit,rsssearchhub,rsssearchhub.com,legit
legit,picturehouses,picturehouses.co.uk,legit
legit,logomaker,logomaker.com,alexa
legit,nzdating,nzdating.com,alexa
legit,spazionapoli,spazionapoli.it,legit
legit,livenation,livenation.pl,legit
legit,joomla24,joomla24.com,alexa
legit,sportal,sportal.co.nz,legit
legit,foxitservice,foxitservice.com,legit
legit,gamepro,gamepro.de,legit
legit,tradove,tradove.com,alexa
legit,vgamenetwork,vgamenetwork.com,legit
legit,faberlic,faberlic.kz,legit
legit,newsitamea,newsitamea.gr,alexa
legit,elgiganten,elgiganten.dk,legit
legit,proxify,proxify.net,legit
legit,indabamusic,indabamusic.com,legit
legit,bedbathandbeyond,bedbathandbeyond.ca,legit
legit,cooladata,cooladata.com,legit
legit,msn,msn.ca,alexa
legit,mythingsmedia,mythingsmedia.net,legit
legit,jeep,jeep.com,alexa
legit,canalcocina,canalcocina.es,legit
legit,gotgayporn,gotgayporn.com,legit
legit,jjshouse,jjshouse.com,legit
legit,unilever,unilever.com,legit
legit,extabit,extabit.com,alexa
legit,coursesweb,coursesweb.net,legit
legit,designaddurl,designaddurl.com,legit
legit,gainesvillecoins,gainesvillecoins.com,legit
legit,umbrella,umbrella.al,alexa
legit,aliyuncs,aliyuncs.com,legit
legit,perfectmoney,perfectmoney.com,alexa
legit,mydirtyhobby,mydirtyhobby.de,legit
legit,thehealthyhomeeconomist,thehealthyhomeeconomist.com,alexa
legit,techsatish,techsatish.tv,legit
legit,smartredirect,smartredirect.de,legit
legit,brainmass,brainmass.com,legit
legit,kemdiknas,kemdiknas.go.id,legit
legit,recreationaddurl,recreationaddurl.com,legit
legit,yogajournal,yogajournal.it,legit
legit,cpcstrategy,cpcstrategy.com,legit
legit,linkativo,linkativo.blog.br,legit
legit,draw,draw.io,alexa
legit,adzerk,adzerk.com,alexa
legit,casinolistings,casinolistings.com,legit
legit,thinkstockphotos,thinkstockphotos.com.au,legit
legit,gaydar,gaydar.net,alexa
legit,7kmaa,7kmaa.com,alexa
legit,manning,manning.com,alexa
legit,animextremist,animextremist.com,alexa
legit,pudra,pudra.com,alexa
legit,pecetowiec,pecetowiec.pl,legit
legit,kinghost,kinghost.com.br,legit
legit,dallasnews,dallasnews.com,alexa
legit,beastgals,beastgals.com,legit
legit,ebaypartnernetwork,ebaypartnernetwork.com,alexa
legit,efox-shop,efox-shop.com,legit
legit,offset,offset.com,alexa
legit,monoprix,monoprix.fr,legit
legit,nguyentandung,nguyentandung.org,alexa
legit,crtvg,crtvg.es,alexa
legit,12gebrauchtwagen,12gebrauchtwagen.de,legit
legit,streamray,streamray.com,legit
legit,bankone,bankone.mu,legit
legit,dezignwithaz,dezignwithaz.com,legit
legit,elise,elise.com.ua,alexa
legit,iic,iic.com.tw,alexa
legit,simplebooking,simplebooking.it,alexa
legit,go-gulf,go-gulf.ae,legit
legit,evolutionm,evolutionm.net,legit
legit,scp-wiki,scp-wiki.net,legit
legit,lbxcn,lbxcn.com,alexa
legit,chefscatalog,chefscatalog.com,legit
legit,eleadcrm,eleadcrm.com,legit
legit,volkswagen,volkswagen.ch,legit
legit,buckaroo,buckaroo.nl,legit
legit,dickporntube,dickporntube.com,legit
legit,aftenbladet,aftenbladet.no,alexa
legit,freelancer,freelancer.hk,legit
legit,passport,passport.com.ph,legit
legit,twitter,twitter.co,legit
legit,boursedetude,boursedetude.org,legit
legit,planetajoy,planetajoy.com,legit
legit,textbookers,textbookers.com,alexa
legit,tipidpc,tipidpc.com,legit
legit,kumi,kumi.cn,alexa
legit,avisooportuno,avisooportuno.mx,legit
legit,magiciso,magiciso.com,legit
legit,toopfun,toopfun.ir,legit
legit,gemselect,gemselect.com,legit
legit,99designs,99designs.ie,legit
legit,hikashop,hikashop.com,alexa
legit,fqtown,fqtown.com,alexa
legit,koleimports,koleimports.com,legit
legit,auslogics,auslogics.com,alexa
legit,webmasterslibrary,webmasterslibrary.com,legit
legit,plug,plug.dj,alexa
legit,claromusica,claromusica.com,legit
legit,santaihu,santaihu.com,alexa
legit,mlmwatchdog,mlmwatchdog.com,legit
legit,ine,ine.es,alexa
legit,trabajandodesdecasa,trabajandodesdecasa.org,legit
legit,mediaffiliation,mediaffiliation.com,alexa
legit,freelancer,freelancer.in,legit
legit,foxtrot,foxtrot.com.ua,legit
legit,gapyear,gapyear.com,legit
legit,thespringmount6pack,thespringmount6pack.com,legit
legit,dsireusa,dsireusa.org,legit
legit,timsun,timsun.com.cn,alexa
legit,iframes,iframes.com.au,legit
legit,reallifecam,reallifecam.com,alexa
legit,automation,automation.com.cn,alexa
legit,iteca,iteca.kz,alexa
legit,otnnetwork,otnnetwork.net,legit
legit,siasatema,siasatema.com,legit
legit,spardeingeld,spardeingeld.de,legit
legit,bowthemes,bowthemes.com,legit
legit,imgarcade,imgarcade.com,alexa
legit,comedycentral,comedycentral.co.uk,legit
legit,googlecode,googlecode.com,legit
legit,google,google.com.au,alexa
legit,iwantmyname,iwantmyname.com,alexa
legit,nowvideo,nowvideo.at,legit
legit,pixmania,pixmania.it,alexa
legit,luckybrand,luckybrand.com,legit
legit,rodfile,rodfile.com,alexa
legit,noandishaan,noandishaan.com,legit
legit,kintetsu,kintetsu.co.jp,legit
legit,cjs-cdkeys,cjs-cdkeys.com,legit
legit,pkspiyungan,pkspiyungan.org,alexa
legit,mrcnetwork,mrcnetwork.it,legit
legit,mydramalist,mydramalist.com,alexa
legit,fitnessfirst,fitnessfirst.fi,legit
legit,paddsolutions,paddsolutions.com,legit
legit,eduvision,eduvision.edu.pk,legit
legit,dsgame,dsgame.co.kr,alexa
legit,torrent-tv,torrent-tv.ru,legit
legit,autov,autov.com.cn,alexa
legit,westernunion,westernunion.com,alexa
legit,pfchangs,pfchangs.com,alexa
legit,xuetu,xuetu.com,alexa
legit,plccenter,plccenter.com,legit
legit,almuhands,almuhands.org,legit
legit,locationary,locationary.com,legit
legit,smallseotools,smallseotools.com,legit
legit,paleohacks,paleohacks.com,alexa
legit,uuu9,uuu9.com,alexa
legit,shopnbc,shopnbc.com,legit
legit,philips,philips.es,legit
legit,automobile-magazine,automobile-magazine.fr,legit
legit,billigfluege,billigfluege.de,legit
legit,chicagobears,chicagobears.com,legit
legit,uwm,uwm.edu,alexa
legit,mijndomein,mijndomein.nl,alexa
legit,emilyreviews,emilyreviews.com,legit
legit,bassistance,bassistance.de,legit
legit,raiffeisen,raiffeisen.hu,legit
legit,weekendesk,weekendesk.nl,legit
legit,globalknowledge,globalknowledge.ae,legit
legit,gautier-girard,gautier-girard.com,legit
legit,cookingclassy,cookingclassy.com,legit
legit,twoplayergames,twoplayergames.org,alexa
legit,garuda-indonesia,garuda-indonesia.co.jp,legit
legit,codeguard,codeguard.com,legit
legit,thesurvivalpodcast,thesurvivalpodcast.com,legit
legit,pontoxp,pontoxp.com,legit
legit,fab,fab.com,alexa
legit,submarinoviagens,submarinoviagens.com.br,alexa
legit,ingrammicro,ingrammicro.com.cn,legit
legit,adlegend,adlegend.com,legit
legit,justice,justice.gov.uk,legit
legit,chemistdirect,chemistdirect.co.uk,alexa
legit,over-blog,over-blog.it,legit
legit,xosominhngoc,xosominhngoc.com,legit
legit,ezhuang,ezhuang.cc,legit
legit,lojamelissa,lojamelissa.com.br,legit
legit,japanpost,japanpost.jp,alexa
legit,socksb2b,socksb2b.com,legit
legit,releasethread,releasethread.org,legit
legit,transtutors,transtutors.com,legit
legit,altools,altools.co.kr,alexa
legit,anawenti,anawenti.com,alexa
legit,loquo,loquo.com,alexa
legit,ledauphine,ledauphine.com,legit
legit,alarab,alarab.net,alexa
legit,alibris,alibris.com,alexa
legit,bebinin,bebinin.com,alexa
legit,linkchic,linkchic.com,legit
legit,friendscout24,friendscout24.it,legit
legit,coolermaster-usa,coolermaster-usa.com,legit
legit,bestwestern,bestwestern.ru,legit
legit,foreclosureindia,foreclosureindia.com,legit
legit,mehrnews,mehrnews.ir,legit
legit,alexking,alexking.org,legit
legit,linkbulink,linkbulink.com,legit
legit,dailyherald,dailyherald.com,alexa
legit,freecycle,freecycle.org,legit
legit,dividendmantra,dividendmantra.com,alexa
legit,gs0,gs0.org,alexa
legit,prophet666,prophet666.com,legit
legit,happy-giraffe,happy-giraffe.ru,legit
legit,elemisfreebies,elemisfreebies.com,legit
legit,rapidshare,rapidshare.com,alexa
legit,e,e-go.gr,alexa
legit,pnc,pnc.com,alexa
legit,176,176.com,alexa
legit,freedomains4all,freedomains4all.tk,alexa
legit,clarins,clarins.ca,legit
legit,eltuboadventista,eltuboadventista.com,legit
legit,raymondjames,raymondjames.ca,legit
legit,trucoswindows,trucoswindows.com,legit
legit,meucarango,meucarango.com.br,legit
legit,silk,silk.com,alexa
legit,googlemaps,googlemaps.com,legit
legit,gmailblog,gmailblog.blogspot.fr,legit
legit,migalhas,migalhas.com.br,alexa
legit,maitravelsite,maitravelsite.com,legit
legit,boscovs,boscovs.com,alexa
legit,rwgenting,rwgenting.com,legit
legit,recipdonor,recipdonor.com,legit
legit,indialinks,indialinks.com,legit
legit,shopaman,shopaman.de,legit
legit,growthhackers,growthhackers.com,alexa
legit,reuters,reuters.com,legit
legit,casinomeister,casinomeister.com,alexa
legit,telkku,telkku.com,alexa
legit,mp3truck,mp3truck.eu,legit
legit,2p,2p.net,alexa
legit,newswire,newswire.ca,alexa
legit,jobmonitor,jobmonitor.hu,legit
legit,opodo,opodo.co.uk,alexa
legit,wealthyaffiliate,wealthyaffiliate.com,alexa
legit,rainaix,rainaix.com,alexa
legit,cricwaves,cricwaves.com,legit
legit,hofer-reisen,hofer-reisen.at,legit
legit,cointrackers,cointrackers.com,legit
legit,kobe,kobe.lg.jp,alexa
legit,tiexue,tiexue.net,alexa
legit,solecollector,solecollector.com,legit
legit,rhx,rhx.com.cn,alexa
legit,electrical-engineering-portal,electrical-engineering-portal.com,legit
legit,agava,agava.ru,alexa
legit,adrianeboneck,adrianeboneck.com.br,legit
legit,huaweidevice,huaweidevice.fr,legit
