isDGA,domain,host,subclass
dga,vvhicwbebcdiwjcwja,vvhicwbebcdiwjcwja.so,necurs
dga,madeshirt,madeshirt.net,nivdort
dga,thispress,thispress.net,nivdort
dga,hqsngwii,hqsngwii.eu,necurs
dga,xyyqmthfaajokyuvtuhfw,xyyqmthfaajokyuvtuhfw.net,necurs
dga,111tuyw1abfiou1l5iaow17pk5u9,111tuyw1abfiou1l5iaow17pk5u9.net,gameoverdga
dga,ryhhkphuytrwyg,ryhhkphuytrwyg.ru,cryptolocker
dga,dcgrjhknlkowrs,dcgrjhknlkowrs.org,cryptolocker
dga,e5c8358b38bc48cb87456b2f59d3193c,e5c8358b38bc48cb87456b2f59d3193c.cz.cc,bamital
dga,937fgk1evvk1m1lb645b1jzwdcp,937fgk1evvk1m1lb645b1jzwdcp.com,newgoz
dga,xnrpflnkrysccydazdztukdhunz,xnrpflnkrysccydazdztukdhunz.ru,goz
dga,tkrts21333jqm1uqrml71v89qvn,tkrts21333jqm1uqrml71v89qvn.net,newgoz
dga,nfyagjaueqasbsq,nfyagjaueqasbsq.net,cryptolocker
dga,jqtxurpohkdpiet,jqtxurpohkdpiet.net,cryptolocker
dga,wdaqpqq,wdaqpqq.net,necurs
dga,jffijfxwxiorcigelofvogiroqw,jffijfxwxiorcigelofvogiroqw.ru,goz
dga,vjahaiaywedq,vjahaiaywedq.ru,cryptolocker
dga,1134vqo1qhc0wlygn80fog15wo,1134vqo1qhc0wlygn80fog15wo.net,gameoverdga
dga,ikivgfenytcd,ikivgfenytcd.ru,cryptolocker
dga,wcsdwvdbpimqg,wcsdwvdbpimqg.ru,cryptolocker
dga,34df504a5ba612f009b77a40922aace2,34df504a5ba612f009b77a40922aace2.cz.cc,bamital
dga,wdyxeuwfa,wdyxeuwfa.pw,necurs
dga,hlglxwdspkujslv,hlglxwdspkujslv.ru,cryptolocker
dga,vdjsgnivgwyv,vdjsgnivgwyv.ru,cryptolocker
dga,maweopnofqyyq,maweopnofqyyq.ru,cryptolocker
dga,y58lkl1190nd84sbug7m8hacb,y58lkl1190nd84sbug7m8hacb.com,gameoverdga
dga,umilkhyebibegeo,umilkhyebibegeo.com,cryptolocker
dga,19pkftf16vsj10114pb2gvnnsko,19pkftf16vsj10114pb2gvnnsko.org,newgoz
dga,rhjejbkvcxnes,rhjejbkvcxnes.ru,cryptolocker
dga,gbi5do1z009o216gvvl91gqgedg,gbi5do1z009o216gvvl91gqgedg.net,gameoverdga
dga,zknb6o9c2vzwyd2zb121qka1,zknb6o9c2vzwyd2zb121qka1.biz,gameoverdga
dga,1gkx9aq1i2kr1jpj1wv41yn8im5,1gkx9aq1i2kr1jpj1wv41yn8im5.biz,gameoverdga
dga,hairmoon,hairmoon.net,nivdort
dga,oyxpiisgugbieaw,oyxpiisgugbieaw.ru,cryptolocker
dga,kkuvetbbkorkd,kkuvetbbkorkd.ru,cryptolocker
dga,e4ccc233dfece5c679bcbe111851cd3c,e4ccc233dfece5c679bcbe111851cd3c.org,bamital
dga,yqnbwbbkpmm,yqnbwbbkpmm.jp,necurs
dga,c436bd8f04ffa5fca16658224c4fa748,c436bd8f04ffa5fca16658224c4fa748.cz.cc,bamital
dga,mdjbykugihmm,mdjbykugihmm.ru,cryptolocker
dga,vfn5m32c5po71et8gibobndnp,vfn5m32c5po71et8gibobndnp.com,newgoz
dga,nvvnolenmfwh,nvvnolenmfwh.co.uk,cryptolocker
dga,triedgrain,triedgrain.net,nivdort
dga,4c6863e7ad14e2ae0f9c5339c8809ff9,4c6863e7ad14e2ae0f9c5339c8809ff9.org,bamital
dga,nnlukwgcaqgkbe,nnlukwgcaqgkbe.ru,cryptolocker
dga,6dl47964b03d1aut3cdb7lluy,6dl47964b03d1aut3cdb7lluy.com,newgoz
dga,0cd87916aae93d2576ce74bb0e226945,0cd87916aae93d2576ce74bb0e226945.info,bamital
dga,16zrlc21g3zqtx1vek3wtg7bt2h,16zrlc21g3zqtx1vek3wtg7bt2h.net,gameoverdga
dga,16353c31af572594747d77babfa4edc0,16353c31af572594747d77babfa4edc0.co.cc,bamital
dga,grikayojanrw,grikayojanrw.com,cryptolocker
dga,sickprice,sickprice.net,nivdort
dga,euegshfnireeauwpbqi,euegshfnireeauwpbqi.xxx,necurs
dga,1fi6fg76otlycs7eg9sbtpwp5,1fi6fg76otlycs7eg9sbtpwp5.com,newgoz
dga,ubhwmpsdpkstvvg,ubhwmpsdpkstvvg.info,cryptolocker
dga,bsylcwycqvdoj,bsylcwycqvdoj.org,cryptolocker
dga,ougwxfuksrpqrr,ougwxfuksrpqrr.ru,cryptolocker
dga,fssyimhekhmpawf,fssyimhekhmpawf.kz,necurs
dga,ihrykcjhhkag,ihrykcjhhkag.pw,necurs
dga,cloudgrave,cloudgrave.net,nivdort
dga,gc2bua1i905dh1mlopfp1kgweiz,gc2bua1i905dh1mlopfp1kgweiz.net,gameoverdga
dga,daphytxkvonibythditvkxofquw,daphytxkvonibythditvkxofquw.ru,goz
dga,qprvptoxakph,qprvptoxakph.pro,necurs
dga,jumppure,jumppure.net,nivdort
dga,1l2zzi9kcjbmzjqdtxv1drd1la,1l2zzi9kcjbmzjqdtxv1drd1la.net,gameoverdga
dga,bjvgruhjpvtarjicu,bjvgruhjpvtarjicu.ki,necurs
dga,aqxaipfevhxw,aqxaipfevhxw.de,necurs
dga,103ahayz37me71hnrwrtfnbj0b,103ahayz37me71hnrwrtfnbj0b.net,gameoverdga
dga,mlgiotenkuekcpe,mlgiotenkuekcpe.ru,cryptolocker
dga,goaarxoakbqm,goaarxoakbqm.biz,cryptolocker
dga,11z18vt1sz47r21g35b2h5kkteg,11z18vt1sz47r21g35b2h5kkteg.net,gameoverdga
dga,lgadichcuwkf,lgadichcuwkf.biz,cryptolocker
dga,gwmx97138gdli1tfr3jd13jh8a9,gwmx97138gdli1tfr3jd13jh8a9.biz,newgoz
dga,k3s2vv1cwqh5gnj2dlp57ghwl,k3s2vv1cwqh5gnj2dlp57ghwl.com,newgoz
dga,d2fh7x1s0xm9a1j6jmym1prte5g,d2fh7x1s0xm9a1j6jmym1prte5g.com,gameoverdga
dga,dhqnkbfskanov,dhqnkbfskanov.ru,cryptolocker
dga,wishfind,wishfind.net,nivdort
dga,tokgfjtehrusd,tokgfjtehrusd.org,cryptolocker
dga,fgtkeljaxjvjqf,fgtkeljaxjvjqf.ru,cryptolocker
dga,pnvxwnayahncn,pnvxwnayahncn.ru,cryptolocker
dga,prskssymjvm,prskssymjvm.ki,necurs
dga,utqojzzhdeinvijcebyxkvscaem,utqojzzhdeinvijcebyxkvscaem.ru,goz
dga,htorgxanaonoblv,htorgxanaonoblv.ru,cryptolocker
dga,ur3nnet4ao8ofcg3a81sl0jc3,ur3nnet4ao8ofcg3a81sl0jc3.org,newgoz
dga,aflnbpnwngfcxdi,aflnbpnwngfcxdi.net,cryptolocker
dga,hairgreat,hairgreat.net,nivdort
dga,vqbsgigqurfws,vqbsgigqurfws.info,cryptolocker
dga,pickthank,pickthank.net,nivdort
dga,16d3bvximw3de1d882eurz61l,16d3bvximw3de1d882eurz61l.net,gameoverdga
dga,ariveshot,ariveshot.net,nivdort
dga,equalmarch,equalmarch.net,nivdort
dga,1jzxdkrxptb37wlx9ofhs9vyf,1jzxdkrxptb37wlx9ofhs9vyf.biz,gameoverdga
dga,1q2zuf3a7vhm018i8xxz1y1kfo3,1q2zuf3a7vhm018i8xxz1y1kfo3.org,gameoverdga
dga,hvdimkidgpxx,hvdimkidgpxx.ru,cryptolocker
dga,1ucwtov859nmw1uv3fpd1g6bv5o,1ucwtov859nmw1uv3fpd1g6bv5o.net,newgoz
dga,jkmsqjrprggjwf,jkmsqjrprggjwf.ru,cryptolocker
dga,uhnlouyraaicbs,uhnlouyraaicbs.ru,cryptolocker
dga,lmzovsgpjdpjmzwgfjnyof,lmzovsgpjdpjmzwgfjnyof.ru,goz
dga,60ee2c804837e72983b33cb61763cc1f,60ee2c804837e72983b33cb61763cc1f.org,bamital
dga,movethrew,movethrew.net,nivdort
dga,f9886352e3aa1cf489321b27d163a83a,f9886352e3aa1cf489321b27d163a83a.info,bamital
dga,rlcnnmrdlbiyywr,rlcnnmrdlbiyywr.ru,cryptolocker
dga,bfjxtidxepety,bfjxtidxepety.biz,cryptolocker
dga,wwyyinamglko,wwyyinamglko.org,cryptolocker
dga,77izsr1a5vs2rulzxh3m53r8h,77izsr1a5vs2rulzxh3m53r8h.org,newgoz
dga,kvleyvkaqscmfplbdimfnpvqszxir,kvleyvkaqscmfplbdimfnpvqszxir.ru,goz
dga,jiwvkirxwrslojqp,jiwvkirxwrslojqp.ru,necurs
dga,vgairbilulrxcgqplrhezmbg,vgairbilulrxcgqplrhezmbg.ru,goz
dga,fnrnxfbmxjhrwy,fnrnxfbmxjhrwy.ru,cryptolocker
dga,irakogydfcbf,irakogydfcbf.ru,cryptolocker
dga,ghwpvtjumcuhorh,ghwpvtjumcuhorh.ru,cryptolocker
dga,daiaydqmvidsfemftwsodgq,daiaydqmvidsfemftwsodgq.ru,goz
dga,epddvqesapksy,epddvqesapksy.ru,cryptolocker
dga,movethey,movethey.net,nivdort
dga,wywrqbpucxbn,wywrqbpucxbn.ru,cryptolocker
dga,01748154ee74181cd56f4e0377019114,01748154ee74181cd56f4e0377019114.co.cc,bamital
dga,duwhmpgbwcwkrxt,duwhmpgbwcwkrxt.ru,cryptolocker
dga,kjupmqqftybxxfn,kjupmqqftybxxfn.ru,cryptolocker
dga,ksatpyhywdxn,ksatpyhywdxn.ru,cryptolocker
dga,feltbegan,feltbegan.net,nivdort
dga,whetatqitwwf,whetatqitwwf.net,cryptolocker
dga,cnooyjwwrxyq,cnooyjwwrxyq.ru,cryptolocker
dga,unghbvrukoyih,unghbvrukoyih.info,cryptolocker
dga,ucbynijmvivsoam,ucbynijmvivsoam.co.uk,cryptolocker
dga,mpvjwautcvpuidh,mpvjwautcvpuidh.ru,cryptolocker
dga,ohmolotjpqxiwut,ohmolotjpqxiwut.tw,necurs
dga,hqlwoswjtgyibthulylqcof,hqlwoswjtgyibthulylqcof.ru,goz
dga,tharmlqvecddroecvp,tharmlqvecddroecvp.im,necurs
dga,whichsure,whichsure.net,nivdort
dga,1hh3nbi1lh2mxm10f69a2ixo8e0,1hh3nbi1lh2mxm10f69a2ixo8e0.com,gameoverdga
dga,woxrvwbdhdyox,woxrvwbdhdyox.ru,cryptolocker
dga,sbdupeohmnewm,sbdupeohmnewm.ru,cryptolocker
dga,enroogqlmljmf,enroogqlmljmf.ru,cryptolocker
dga,1p47toi1pik5bjob4mqd11al728,1p47toi1pik5bjob4mqd11al728.org,gameoverdga
dga,uoelgscowmjqi,uoelgscowmjqi.ru,cryptolocker
dga,mncbvtdqbrupg,mncbvtdqbrupg.ru,cryptolocker
dga,qgnuhdowprsob,qgnuhdowprsob.su,necurs
dga,akajklvbbjrh,akajklvbbjrh.ms,necurs
dga,27535m1158flm1mlaejg148hsov,27535m1158flm1mlaejg148hsov.org,gameoverdga
dga,krtglrvkqvybkci,krtglrvkqvybkci.ru,cryptolocker
dga,05a9b858b35fb13c7c78c1da8116b8e0,05a9b858b35fb13c7c78c1da8116b8e0.info,bamital
dga,1ksosm5sralfu1epvx1s1bm3s48,1ksosm5sralfu1epvx1s1bm3s48.org,newgoz
dga,gcinvlsbydmx,gcinvlsbydmx.ru,cryptolocker
dga,ovhjstkjvqik,ovhjstkjvqik.ru,cryptolocker
dga,jcpenhnqvaul,jcpenhnqvaul.ru,cryptolocker
dga,qvklpkacamcqj,qvklpkacamcqj.ru,cryptolocker
dga,scvkstjrvklfwgjzrbrwtow,scvkstjrvklfwgjzrbrwtow.ru,goz
dga,wbpbtoanojlpp,wbpbtoanojlpp.net,cryptolocker
dga,ba2de395c3d66d1ed6fd893b6ddd5f49,ba2de395c3d66d1ed6fd893b6ddd5f49.org,bamital
dga,ybyvawyifheepi,ybyvawyifheepi.ru,cryptolocker
dga,sibio21anu1uq159wkk71ikectn,sibio21anu1uq159wkk71ikectn.org,gameoverdga
dga,krtmvtcwcfrfml,krtmvtcwcfrfml.ru,cryptolocker
dga,rahajcigjvbansi,rahajcigjvbansi.ru,cryptolocker
dga,fndbzo1l0iigd1s4zo6114f1h1j,fndbzo1l0iigd1s4zo6114f1h1j.com,gameoverdga
dga,tpnoyexnjjmaav,tpnoyexnjjmaav.com,cryptolocker
dga,niaavnhtnapl,niaavnhtnapl.ug,necurs
dga,wgxoyuhammwyfmo,wgxoyuhammwyfmo.ru,cryptolocker
dga,1c7jrbh1wubjpn1h7erd81ddjze1,1c7jrbh1wubjpn1h7erd81ddjze1.org,newgoz
dga,uultketqradyr,uultketqradyr.ru,cryptolocker
dga,bihcwpxni,bihcwpxni.co,necurs
dga,evbibqigeygmj,evbibqigeygmj.ru,cryptolocker
dga,iubglfbrnswiumsty,iubglfbrnswiumsty.in,necurs
dga,oculfvfmvemdf,oculfvfmvemdf.cx,necurs
dga,alssgxpygfndjuq,alssgxpygfndjuq.org,cryptolocker
dga,ntxugrwfotuwtt,ntxugrwfotuwtt.ru,cryptolocker
dga,1dal2uu1569a6fa5igbohqj2ql,1dal2uu1569a6fa5igbohqj2ql.com,newgoz
dga,lrfmwtpeudiciu,lrfmwtpeudiciu.net,cryptolocker
dga,akqiyodsxljhgb,akqiyodsxljhgb.biz,cryptolocker
dga,husgdjoaxqrlx,husgdjoaxqrlx.ru,cryptolocker
dga,vsutiarmtshlnohcu,vsutiarmtshlnohcu.tv,necurs
dga,83715dcd1d279b919c0c5e905841cb19,83715dcd1d279b919c0c5e905841cb19.co.cc,bamital
dga,a98jbx1u6w2v41rp6d711x25wrx,a98jbx1u6w2v41rp6d711x25wrx.org,newgoz
dga,iprjbjvtzlyt1duqa01uhfdy4,iprjbjvtzlyt1duqa01uhfdy4.org,newgoz
dga,recjw91vrsvuj1ayaq5k7cwgaz,recjw91vrsvuj1ayaq5k7cwgaz.net,gameoverdga
dga,cqfuhimcdscvgy,cqfuhimcdscvgy.net,cryptolocker
dga,dhftfugojo,dhftfugojo.in,necurs
dga,vfexbiescidrt,vfexbiescidrt.net,cryptolocker
dga,1atiz0b1ecjmtjvtv0lh1kk5hfd,1atiz0b1ecjmtjvtv0lh1kk5hfd.net,gameoverdga
dga,lccebcdfshmjtg,lccebcdfshmjtg.info,cryptolocker
dga,boxblbanryhwhp,boxblbanryhwhp.ru,cryptolocker
dga,1f7fsnytekwgnag9zsb5wkwi3,1f7fsnytekwgnag9zsb5wkwi3.com,newgoz
dga,hillpress,hillpress.net,nivdort
dga,fqhplodykqghwp,fqhplodykqghwp.ru,cryptolocker
dga,glueiiob,glueiiob.co,necurs
dga,erninsmvhsibybc,erninsmvhsibybc.ru,cryptolocker
dga,cieljlvuucob,cieljlvuucob.ru,cryptolocker
dga,h8pwuo1ehs7nq1v69hj0tplmlh,h8pwuo1ehs7nq1v69hj0tplmlh.org,gameoverdga
dga,bsnddjxfrnqf,bsnddjxfrnqf.ru,cryptolocker
dga,ktqtyyrqaooao,ktqtyyrqaooao.ru,cryptolocker
dga,lkmjifhfpajnw,lkmjifhfpajnw.ru,cryptolocker
dga,4078a90ab0c23784e37333d4f340cceb,4078a90ab0c23784e37333d4f340cceb.info,bamital
dga,mnphsixtbdghm,mnphsixtbdghm.info,cryptolocker
dga,d4ccb2aa1279cfa17749c17d49f62104,d4ccb2aa1279cfa17749c17d49f62104.info,bamital
dga,ujpmnagplxgqg,ujpmnagplxgqg.ru,cryptolocker
dga,946b291b09d91abb63aa6e2ab9abb5ca,946b291b09d91abb63aa6e2ab9abb5ca.info,bamital
dga,1ed21st17zou5zj5kok1mrcvzo,1ed21st17zou5zj5kok1mrcvzo.net,newgoz
dga,i30uv7yen5qq191y6w218vucxg,i30uv7yen5qq191y6w218vucxg.net,gameoverdga
dga,h6s8je5jtb45bl0gzk7g4c10,h6s8je5jtb45bl0gzk7g4c10.net,gameoverdga
dga,qceddtxwkdivb,qceddtxwkdivb.co.uk,cryptolocker
dga,fongbstwubxnpwf,fongbstwubxnpwf.ru,cryptolocker
dga,jkebyueqhcagxwhhrpd,jkebyueqhcagxwhhrpd.so,necurs
dga,1ogbhew1f3vp60eyy8errtemnv,1ogbhew1f3vp60eyy8errtemnv.biz,newgoz
dga,msk9yp1af2gno4eoo8f1trsmer,msk9yp1af2gno4eoo8f1trsmer.net,newgoz
dga,huvchjntnguaxd,huvchjntnguaxd.info,cryptolocker
dga,ff5ca8b1432aa6f862774ddd0e0523b2,ff5ca8b1432aa6f862774ddd0e0523b2.org,bamital
dga,13s3bu31dibpq433y9p41dbmepp,13s3bu31dibpq433y9p41dbmepp.org,gameoverdga
dga,oovpdeqcccuope,oovpdeqcccuope.ru,cryptolocker
dga,ijqkmxsuglpzkfdswtpjwiv,ijqkmxsuglpzkfdswtpjwiv.ru,goz
dga,pknoqwklsdjib,pknoqwklsdjib.ru,cryptolocker
dga,13g6qf5kwvrmslpdumiaa41g1,13g6qf5kwvrmslpdumiaa41g1.org,newgoz
dga,dipshmxddico,dipshmxddico.ru,cryptolocker
dga,wvsbnqseicbobr,wvsbnqseicbobr.biz,cryptolocker
dga,etddgurolqok,etddgurolqok.ru,cryptolocker
dga,gladcause,gladcause.net,nivdort
dga,zuaqdfetgebmpdtdtfapr,zuaqdfetgebmpdtdtfapr.ru,goz
dga,ywkiwusydjgoiw,ywkiwusydjgoiw.ru,cryptolocker
dga,1omyekm1cjjfwc43ci0p14j8qe4,1omyekm1cjjfwc43ci0p14j8qe4.net,gameoverdga
dga,55cc4b5bce71b5e2b4040858054dcceb,55cc4b5bce71b5e2b4040858054dcceb.cz.cc,bamital
dga,vqrwdqqcnflwpbd,vqrwdqqcnflwpbd.org,cryptolocker
dga,c058233abbcc590d1e425806eb39fb89,c058233abbcc590d1e425806eb39fb89.info,bamital
dga,uxbxkfvbykmtnr,uxbxkfvbykmtnr.ru,cryptolocker
dga,irpgcprysqnefiq,irpgcprysqnefiq.ru,cryptolocker
dga,muihgxahsqja,muihgxahsqja.ru,cryptolocker
dga,bz75lx1ehq1pu1speo147gb762,bz75lx1ehq1pu1speo147gb762.biz,newgoz
dga,ehvlmuvsfabfgxm,ehvlmuvsfabfgxm.biz,cryptolocker
dga,cai1xlrqluw913k7ou81pr2lq5,cai1xlrqluw913k7ou81pr2lq5.org,gameoverdga
dga,i8vgss18oq8lq1ptxscog9f4jp,i8vgss18oq8lq1ptxscog9f4jp.org,newgoz
dga,rkqoypbqgqpjyhmvcqjzbeampwg,rkqoypbqgqpjyhmvcqjzbeampwg.ru,goz
dga,1u6roe51nfj5cwdh3dnxt9uemx,1u6roe51nfj5cwdh3dnxt9uemx.biz,newgoz
dga,fvqsxfhstfea,fvqsxfhstfea.ru,cryptolocker
dga,tgbqcouhgplpy,tgbqcouhgplpy.biz,cryptolocker
dga,esdxowgowxggxoh,esdxowgowxggxoh.ru,cryptolocker
dga,bvlnxebdovsgias,bvlnxebdovsgias.ru,cryptolocker
dga,rjkdebujygmx,rjkdebujygmx.ru,cryptolocker
dga,cetlqqdijyqisb,cetlqqdijyqisb.info,cryptolocker
dga,nellxaw,nellxaw.jp,necurs
dga,uffmjgsuktuuw,uffmjgsuktuuw.ru,cryptolocker
dga,vonvzdoaqqvnrlxorxvgatk,vonvzdoaqqvnrlxorxvgatk.ru,goz
dga,7130d3970db5cd9486b9e79bbdcdf59e,7130d3970db5cd9486b9e79bbdcdf59e.cz.cc,bamital
dga,offerdance,offerdance.net,nivdort
dga,okwvqeanvao,okwvqeanvao.nf,necurs
dga,gs4kh31roa4qpodo0qk11ajumf,gs4kh31roa4qpodo0qk11ajumf.com,gameoverdga
dga,17vepab1sjti2x1xuw61fzbcah8,17vepab1sjti2x1xuw61fzbcah8.org,newgoz
dga,equalhope,equalhope.net,nivdort
dga,saahrmnuhmbwchq,saahrmnuhmbwchq.ru,cryptolocker
dga,qkqfiypesbkwdgd,qkqfiypesbkwdgd.ru,cryptolocker
dga,1586bg21dgore6z28cq21her26y,1586bg21dgore6z28cq21her26y.org,gameoverdga
dga,wishbest,wishbest.net,nivdort
dga,ioindghyfvphhd,ioindghyfvphhd.ru,cryptolocker
dga,cvjvjckldhje,cvjvjckldhje.ru,cryptolocker
dga,ptpkcaqcajxaskb,ptpkcaqcajxaskb.ru,cryptolocker
dga,xjfdxlkrbpmyqb,xjfdxlkrbpmyqb.ru,cryptolocker
dga,ucxjnampbsghyxvcytxsamyypiz,ucxjnampbsghyxvcytxsamyypiz.ru,goz
dga,hlncpmcjdohod,hlncpmcjdohod.de,necurs
dga,b3de12de7ee45446e054314a4c06b679,b3de12de7ee45446e054314a4c06b679.org,bamital
dga,xdrxekbtmdtx,xdrxekbtmdtx.biz,cryptolocker
dga,6wazp1s28s7b11o50mf1de95wz,6wazp1s28s7b11o50mf1de95wz.org,newgoz
dga,ukbmrzdhlnrytvwdxcpftop,ukbmrzdhlnrytvwdxcpftop.ru,goz
dga,52h1431mo422f1889h65r2z41c,52h1431mo422f1889h65r2z41c.org,gameoverdga
dga,315x07r69ogm1kn71qq18fmoxy,315x07r69ogm1kn71qq18fmoxy.net,gameoverdga
dga,lbhkiywhakly,lbhkiywhakly.org,cryptolocker
dga,ifkbimqjlhsgpigdoflya,ifkbimqjlhsgpigdoflya.in,necurs
dga,e2be7e172b406aba55db724378e062e7,e2be7e172b406aba55db724378e062e7.cz.cc,bamital
dga,vkhuovphufmroucizzpvsqglhxw,vkhuovphufmroucizzpvsqglhxw.ru,goz
dga,rqasjxydfvri,rqasjxydfvri.ru,cryptolocker
dga,ypyzqt1kfb925uiyx7a19c77q5,ypyzqt1kfb925uiyx7a19c77q5.biz,newgoz
dga,1frpz2opdg1ej1sdf7ul1o3o1rr,1frpz2opdg1ej1sdf7ul1o3o1rr.net,newgoz
dga,4dcc29325769cc6f00025c0fb7a660e2,4dcc29325769cc6f00025c0fb7a660e2.cz.cc,bamital
dga,1v02prm1dgbd52o185jo1m792nr,1v02prm1dgbd52o185jo1m792nr.biz,newgoz
dga,ewsxsibssremf,ewsxsibssremf.ru,cryptolocker
dga,qsgeuamluxgwru,qsgeuamluxgwru.ru,cryptolocker
dga,ypvyhlnnvdxkkrdmwgxofupnpb,ypvyhlnnvdxkkrdmwgxofupnpb.ru,goz
dga,uavehvhgaabxhsw,uavehvhgaabxhsw.ru,cryptolocker
dga,dutyslow,dutyslow.net,nivdort
dga,caf3kd16qz2os22lvc0qw2yks,caf3kd16qz2os22lvc0qw2yks.net,gameoverdga
dga,3zcykt1dt0frjbycjbz17o1nqd,3zcykt1dt0frjbycjbz17o1nqd.com,newgoz
dga,tuwxmolupdcsffv,tuwxmolupdcsffv.ru,cryptolocker
dga,ae25bd2b2ab8ee40c7e3026ff69bbe32,ae25bd2b2ab8ee40c7e3026ff69bbe32.co.cc,bamital
dga,lflljlbyphymzxnvtsqoobtp,lflljlbyphymzxnvtsqoobtp.ru,goz
dga,etaijnhrjikd,etaijnhrjikd.ru,cryptolocker
dga,sxbjouftnvly,sxbjouftnvly.ru,cryptolocker
dga,e433cbfe9f608b589462e1030865f1dc,e433cbfe9f608b589462e1030865f1dc.info,bamital
dga,19ff19v1taa7sh14oq5gqwer5c4,19ff19v1taa7sh14oq5gqwer5c4.org,newgoz
dga,llyenoxtubtdg,llyenoxtubtdg.ru,cryptolocker
dga,xsaikntwuoxoamyromnsgmzhed,xsaikntwuoxoamyromnsgmzhed.ru,goz
dga,1gyksaw1lt1korvvlgc31fqkt2u,1gyksaw1lt1korvvlgc31fqkt2u.net,newgoz
dga,1ygfowh1uj6dd0u9cl5aa49trk,1ygfowh1uj6dd0u9cl5aa49trk.biz,gameoverdga
dga,1zhjd617rxs651o90srmy86ouf,1zhjd617rxs651o90srmy86ouf.org,gameoverdga
dga,rewlcnynqsmvxik,rewlcnynqsmvxik.net,cryptolocker
dga,keyyufysbujus,keyyufysbujus.ru,cryptolocker
dga,yuwiyloxvljv,yuwiyloxvljv.la,necurs
dga,yiwyqmbhbgprebu,yiwyqmbhbgprebu.ru,cryptolocker
dga,gviaiooxcqnmwmx,gviaiooxcqnmwmx.info,cryptolocker
dga,joinlive,joinlive.net,nivdort
dga,1y5535k1so36aa1t25lq41vzz5ef,1y5535k1so36aa1t25lq41vzz5ef.biz,gameoverdga
dga,bnvauiisduxf,bnvauiisduxf.ru,cryptolocker
dga,4c723b6f62fa1e1de7ea2daf59ee1784,4c723b6f62fa1e1de7ea2daf59ee1784.org,bamital
dga,hcngraobbxjvg,hcngraobbxjvg.ru,cryptolocker
dga,a8e683a7c37de0baa747f451ecbfab69,a8e683a7c37de0baa747f451ecbfab69.org,bamital
dga,tnxxydrrriu,tnxxydrrriu.biz,necurs
dga,omiymhlxngmtsgt,omiymhlxngmtsgt.ru,cryptolocker
dga,lbapsuuksmdeok,lbapsuuksmdeok.ru,cryptolocker
dga,1v2aa8yh9pt52ffwk97hgnylv,1v2aa8yh9pt52ffwk97hgnylv.com,newgoz
dga,s2h1dl1mqzojot9lsan17qekg7,s2h1dl1mqzojot9lsan17qekg7.net,newgoz
dga,efwkwxijwxjqasj,efwkwxijwxjqasj.ru,cryptolocker
dga,027daf996ea90e68a08b6f3b19d89680,027daf996ea90e68a08b6f3b19d89680.cz.cc,bamital
dga,tvsabbmvohsbo,tvsabbmvohsbo.ru,cryptolocker
dga,feqswccaailnzxcnzluomriblkrcu,feqswccaailnzxcnzluomriblkrcu.ru,goz
dga,bd9c480260a9bff4e801fd306f2bc5ab,bd9c480260a9bff4e801fd306f2bc5ab.info,bamital
dga,jnaclyduca,jnaclyduca.cm,necurs
dga,1s04utducsxja42s8c41v2stmx,1s04utducsxja42s8c41v2stmx.net,newgoz
dga,bhgptbidcfxrax,bhgptbidcfxrax.co.uk,cryptolocker
dga,rkdvkapmvtcviyf,rkdvkapmvtcviyf.ru,cryptolocker
dga,ybhnbafmrjejyp,ybhnbafmrjejyp.ru,cryptolocker
dga,udfaofmslqhlogoblqhin,udfaofmslqhlogoblqhin.tw,necurs
dga,orbpslmcerrg,orbpslmcerrg.co.uk,cryptolocker
dga,1oes6bu120qbpc1v8lhkx1l5rbkt,1oes6bu120qbpc1v8lhkx1l5rbkt.com,newgoz
dga,snxmhcryyivc,snxmhcryyivc.org,cryptolocker
dga,njggcnvtergwmya,njggcnvtergwmya.net,cryptolocker
dga,jidiwqenhdatl,jidiwqenhdatl.ru,cryptolocker
dga,tkgqpvdggdl,tkgqpvdggdl.sh,necurs
dga,khqpkbptaykmqx,khqpkbptaykmqx.ru,cryptolocker
dga,hangpress,hangpress.net,nivdort
dga,oexdtvfykvnutau,oexdtvfykvnutau.ru,cryptolocker
dga,uwpzldqlqknytyptpzdmaywo,uwpzldqlqknytyptpzdmaywo.ru,goz
dga,cwrxftjocuuflkjjats,cwrxftjocuuflkjjats.tj,necurs
dga,jffynxw,jffynxw.biz,necurs
dga,drinkhome,drinkhome.net,nivdort
dga,lydobyxirwcdmovbegemvxhmbaxotk,lydobyxirwcdmovbegemvxhmbaxotk.ru,goz
dga,frontfish,frontfish.net,nivdort
dga,obwchcropxpatdt,obwchcropxpatdt.ru,cryptolocker
dga,bnafgdwmyoyekue,bnafgdwmyoyekue.com,cryptolocker
dga,npfbkgilvsjeceyqu,npfbkgilvsjeceyqu.ru,necurs
dga,lkqedbaapnjts,lkqedbaapnjts.ru,cryptolocker
dga,aeryhmgesknqvj,aeryhmgesknqvj.su,necurs
dga,o6o51kfqid5l1vfqkgq1enp3xz,o6o51kfqid5l1vfqkgq1enp3xz.com,newgoz
dga,llloxgbgnfyia,llloxgbgnfyia.ru,cryptolocker
dga,jxlarchculvkfhe,jxlarchculvkfhe.ru,cryptolocker
dga,wifedance,wifedance.net,nivdort
